"","AA","A","B","C","D","E","FF","G","Volume"
"92","46665",0.000790513833992095,0.00237154150197628,0.00158102766798419,0.00869565217391304,0.0102766798418972,0.00632411067193676,0.00474308300395257,609578.156953274
"93","46666",0,0.00676328502415459,0,0.0386473429951691,0.0231884057971014,0.0135265700483092,0.00579710144927536,585072.53799506
"94","46667",0.00193236714975845,0.00289855072463768,0,0.042512077294686,0.0193236714975845,0.0154589371980676,0.00386473429951691,505019.268250512
"95","46668",0,0,0,0.0193236714975845,0.0144927536231884,0.0144927536231884,0.00483091787439614,516051.121923187
"96","46669",0,0,0,0.000790513833992095,0,0,0,672040.235609921
"97","46670",0,0,0,0.000966183574879227,0.000966183574879227,0,0,473687.037611972
"98","47092",0,0,0,0.00158102766798419,0.00474308300395257,0.00395256916996047,0.0126482213438735,3437538.59030453
"99","47093",0,0,0,0.000869565217391304,0.000869565217391304,0.000869565217391304,0.00173913043478261,2729699.78827406
"100","47094",0,0,0,0.00386473429951691,0.000966183574879227,0.00386473429951691,0.00386473429951691,2698698.94005906
"101","47095",0,0,0,0.0115942028985507,0.00772946859903382,0.00579710144927536,0.00579710144927536,659455.426303682
"102","47096",0,0.000966183574879227,0,0.0173913043478261,0.00869565217391304,0.00289855072463768,0.00289855072463768,548249.325569515
"103","47097",0,0,0,0.0206521739130435,0.0206521739130435,0.00978260869565217,0.00543478260869565,587069.280586691
"104","47098",0,0,0,0.0213438735177866,0.00948616600790514,0.00474308300395257,0.00632411067193676,464443.341865955
"105","47099",0,0,0,0.00434782608695652,0.000869565217391304,0,0,616810.957042912
"106","47100",0,0,0,0.00173913043478261,0,0,0,743004.320951118
"107","47551",0,0,0,0.00869565217391304,0.00676328502415459,0.00579710144927536,0.00289855072463768,522570.923290087
"108","47552",0,0,0,0.00483091787439614,0.00483091787439614,0.00772946859903382,0.00289855072463768,433787.1791492
"109","47553",0,0,0,0.00347826086956522,0.00521739130434783,0.000869565217391304,0.00173913043478261,1437333.05620377
"110","47554",0.00158102766798419,0.000790513833992095,0.000790513833992095,0.00316205533596838,0.0102766798418972,0.00711462450592885,0.00237154150197628,1379721.16986914
"111","47555",0.000790513833992095,0,0,0.0308300395256917,0.0150197628458498,0.00553359683794466,0.00869565217391304,1275908.56281623
"112","47556",0,0.00260869565217391,0,0.0391304347826087,0.00869565217391304,0.00347826086956522,0,2667417.26516117
"113","47557",0,0,0,0.00316205533596838,0,0,0,792348.426875321
